Date,SPY.AX,STW.AX,VAS.AX
2017-02-24,306.9700012207031,53.90999984741211,72.9000015258789
2017-02-27,308.0,53.7599983215332,72.68000030517578
2017-02-28,308.7900085449219,53.720001220703125,72.66000366210938
2017-03-01,308.80999755859375,53.68000030517578,72.58999633789062
2017-03-02,314.43951416015625,54.43000030517578,73.5999984741211
2017-03-03,315.3108825683594,53.95000076293945,72.94000244140625
2017-03-06,313.0,54.15999984741211,73.2699966430664
2017-03-07,312.0,54.33000183105469,73.44999694824219
2017-03-08,311.7099914550781,54.34000015258789,73.4000015258789
2017-03-09,314.45001220703125,54.2400016784668,73.33000183105469
2017-03-10,316.2300109863281,54.56999969482422,73.79000091552734
2017-03-13,314.9800109863281,54.380001068115234,73.5199966430664
2017-03-14,314.5400085449219,54.41999816894531,73.54000091552734
2017-03-15,314.6578063964844,54.61000061035156,73.81999969482422
